,NK/ILC,Macrophage/Monocyte,Fibroblast,pDC,Myofibroblast,T-CD8,T-CD4,cDC,T-CD4-regulatory,Epithelial,Endothelial,Mast,B,Plasma,Neuroendocrine
SAM28e6031ac18b,0.0584623799936256,0.0340059725571386,0.0391667636135983,0.00309031700660454,0.115277203308757,0.000206362808357833,8.20123184150492e-05,0.00677915221642052,0.0279922047436157,0.17264492112472,0.217900840052982,0.014235610638487,0.00615826841068277,0.00545797878958442,0.298540012417011
SAMd86389d0d768,0.0484537713068234,0.040335418535068,0.058692730641497,0.0147720723664253,0.122359893888881,0.000190072769921364,3.34050470648038e-05,0.00221164824663541,0.0215157723168225,0.188039407960576,0.210361844847521,0.0129481047335401,0.00142537474455661,0.00428714662386562,0.274373335970802
SAM63b2189c36d7,0.0470284696710364,0.0395665825057313,0.0485596367217116,0.00794390967734158,0.109860441450629,0.000619209902175527,6.53123227591543e-05,0.00435512805002228,0.030488037439904,0.172399177075365,0.236107749900625,0.00708779316177699,0.00668426994711478,0.00692103553156285,0.282313246642244
SAM18be5b395318,0.0590186196229266,0.0371294504534199,0.0565164555530675,0.000178088674243536,0.115680557996012,3.08512785724576e-06,1.40425245013658e-05,0.00828723190486121,0.0228066342519408,0.192006778467158,0.175992145288335,0.00987540133104572,0.00626891409832571,0.00612840551822425,0.310094189188081
SAM0d855cff64e6,0.049504160975079,0.0278505062689333,0.0448774011445216,0.000121248751529889,0.177573392221208,0.000174804983155567,0.000412803800043961,0.0132214832631229,0.0233237769817492,0.16517675344678,0.179523951187895,0.0158466430690956,0.00381806793421756,0.00699412096059273,0.291580885012076
SAM6cbc10abddb0,0.0710118152697303,0.0337371092767156,0.0410020159312118,0.00678105439440887,0.107280587675123,4.71341012595572e-05,4.44233905893898e-05,0.00546204034813131,0.0197044431137876,0.161454181225796,0.211490841839565,0.0225191360216486,0.00163557227448317,0.00370826233524347,0.314121382802306
SAMdee1011782cd,0.0429010065105309,0.024373703414201,0.062608163981976,0.011226922027204,0.108763053648045,1.47411978374637e-05,0.00192744741928645,0.00467440441784069,0.0273343927701854,0.186995669460415,0.179813418240231,0.0166552515853313,0.0253702902754357,0.00496010195768246,0.302381433093798
SAMe9475f77504b,0.0476064583122538,0.0247415836083931,0.0476059891384223,0.000411093548128236,0.103580415082158,1.89064223200605e-05,0.000783259478222319,0.00937984366863621,0.0180993027828988,0.22250074226961,0.157143700446847,0.0169341680915262,0.0185393634162956,0.00634479558757157,0.326310378146716
SAMa535fcdf18a0,0.06823677876299,0.0359258450170362,0.0494723225971621,0.00624571360767543,0.107073135628766,3.41314558498327e-05,4.96360684189619e-06,0.00521935083578743,0.0206371102380768,0.173420978804754,0.200511334577687,0.0120123383502375,0.00388732120119959,0.00410548361726395,0.313213191698673
SAM7746b76437e6,0.048100071719099,0.0322046469460174,0.0492965516822779,0.022250353887308,0.11990781050232,0.000301040154612095,2.84422700156408e-05,0.00545815094537573,0.0196825287772104,0.188326306743272,0.192436802911182,0.0157534995768265,0.00168073162423274,0.00687643360973855,0.297696628650512
SAM548551ef782c,0.0689361990092457,0.0360564965219527,0.0635339690134241,0.00174391910475585,0.107542902977644,0.000193715474703043,3.89393759851684e-06,0.00886385725506053,0.030805856185936,0.176471671767395,0.195318291876518,0.00776396201810992,0.00022635329250243,0.00645395439579199,0.296084957169361
SAM203dcf14f927,0.0488490088663824,0.030005963709979,0.0764705487895299,0.0114911589783732,0.111043825943785,3.85437817996391e-05,0.000290006609782768,0.00485150413541007,0.0310504374681346,0.170312738181113,0.193636520372606,0.0129741566940714,0.0137167355988499,0.00868642839412059,0.286582422476063
SAMe41b1e773582,0.082051402297976,0.0336590079494779,0.0504973551670447,0.0224153036370307,0.114921117048003,0.000760101026000102,3.39506837000746e-05,0.00711701763239887,0.0342935262238474,0.189332556980459,0.199362443363047,0.0106260564538776,0.00171442765715598,0.00543286149362795,0.247782872386354
SAM978a587b207e,0.0548384074504125,0.0243416000816184,0.0630387648300787,0.00951475329676579,0.0833400734010858,0.00312025751547422,0.00140895028616066,0.00848561787311555,0.0517667057847209,0.165578428682218,0.197699450430024,0.0111263765964988,0.0307051105405381,0.00525542799495525,0.289780075236333
SAM5234688806a7,0.0518841821377726,0.0314302416802851,0.0675366421173087,0.00430460655279609,0.140542914722283,0.000153864515368771,0.000117490423163978,0.00269471967574616,0.0212325700869195,0.177335715689376,0.225983970525417,0.0259119532589997,0.0103512720672788,0.00527294427449668,0.235246912272788
SAM2c9586161ce6,0.0500933959566969,0.0371119701544903,0.0444377238613289,0.00443118091448457,0.12119583832716,0.000276314111495947,8.52298901541514e-06,0.00538527724697479,0.0213001331611545,0.17901472306911,0.220036342890487,0.0171623725087541,0.00408835240002744,0.00632867141379145,0.289129180995029
SAM76a431ba6ce1,0.0472420061785215,0.0246815252327951,0.0623214098737432,0.0127201092021877,0.0959890915890652,3.51318047996284e-06,0.000121369600998749,0.00413618986670409,0.0277549730133144,0.196667126843127,0.197843180614687,0.0144885282426401,0.00907683891480287,0.00497497429791971,0.301979163349013
SAM7a9093b9c7e9,0.0527549977641027,0.0240949304759849,0.0504431216944437,0.00535563971771162,0.0992007008386672,7.84583172223681e-06,0.00348323706348393,0.00536055935647206,0.0219101643715684,0.188283619635757,0.18579254080592,0.0172335658052091,0.0177698215198348,0.00461918801318426,0.323690067105938
SAM8f2275c36e8c,0.0479811956606277,0.0271358755173077,0.0564847155733507,0.0132686230645449,0.10205856236219,1.80135461812596e-05,2.22916840431759e-05,0.0154699769908954,0.023342203168016,0.206491827005861,0.208067737326477,0.0119481606530654,0.000324566672409002,0.0066326478725908,0.28075360290244
SAMab8052a03398,0.0177386595981136,0.0154253630523228,0.0254892570134791,0.000709165713607773,0.281720915544726,0.000464680925003416,0.000236501638628628,0.000107044678272406,0.0130175292082374,0.090565987959261,0.134638841542155,0.014298026832619,0.00300724460079925,0.00314746110321903,0.399433320589556
SAMd3bd67996035,0.0470575472042078,0.039066472203067,0.063098884495695,0.000182752675205616,0.12017042290309,5.77865606963493e-05,5.84395492674405e-05,0.00694253139030816,0.0254519571936808,0.169626297235837,0.200499057121519,0.0161648385320107,0.0122986771606729,0.0085092607163526,0.290815075058389
SAMfddc359e862b,0.0424127723248512,0.0350672851978969,0.0436902650335867,0.00332907453768448,0.115659581405616,0.000316828748679085,0.000658216835078243,0.00963069314161784,0.0327066953016033,0.176985378649916,0.191134884871684,0.0150910166754318,0.0120441338285819,0.00832197813472645,0.312951195313047
SAM753d4bb52dbe,0.0467896409020104,0.0321156644700413,0.0558731321538909,0.000936307371375119,0.108551017252749,4.45026627397368e-05,0.000928120537485821,0.005083805073517,0.0215892430468749,0.212511258730622,0.174299411350051,0.0138444337296011,0.0161100063361129,0.00580805677607314,0.305515399606856
SAMd3601288319e,0.0569309549203486,0.0320442914482512,0.0713919658031634,0.00526883442397852,0.116014958888052,0.000507948340283648,0.000676467906725317,0.00607799926437091,0.0276931126339817,0.156880399253317,0.215058622808014,0.0106307985175524,0.00844129202472625,0.00590871473569585,0.28647363903154
SAM59f392864f5d,0.0427471736695587,0.0266285052285421,0.0672244563908431,0.000472546943243082,0.0990986712414178,0.0043334966058906,0.00087804461556026,0.0130898733156674,0.0401077999394708,0.246589632294865,0.162216212887208,0.0142134025129619,0.0190581225474671,0.00564569568405332,0.257696366123251
SAM26104d5adc89,0.0528704659253111,0.0264387557119659,0.0519986495960545,0.0190986912135325,0.0976762072209331,0.000170355839980107,0.000401377118599104,0.00455507034568707,0.0213123283145436,0.205467831854285,0.206418605868648,0.0158749320626743,0.00521255515056602,0.00720880962042048,0.285295364156799
SAMba1a34b5a060,0.0677186970848086,0.0288026172866999,0.046440685765272,0.00563924825355337,0.100026191008518,0.0018981600691511,0.00010646406335195,0.00896818700306609,0.0334504382550279,0.192413035382707,0.201467875868647,0.0203629228081006,0.0067661563248654,0.00566807273756757,0.280271248088663
SAM18a4dabbc557,0.0371190324751517,0.0667270282696032,0.0616184414246148,0.0221680187611081,0.0893754844714878,3.03983597290304e-06,2.76337679082933e-05,0.00292666813134793,0.0368596600502777,0.158552732793671,0.202803041367251,0.00919634318817622,0.00076249366728119,0.00451974374015217,0.307340638055996
SAMfb7aec7cb0e2,0.0473318085958142,0.0390840369573585,0.0678290122247848,0.00116656991255,0.102540101140211,7.3649116160275e-05,0.000184436762059998,0.00890248650934088,0.0313998576651723,0.17908618378386,0.195976531675128,0.0147512717819243,0.00723159681633265,0.00659139435112059,0.297851062708183
SAMfed609955db9,0.0434909325792078,0.0316938709311185,0.0514101141843162,0.0079452651642346,0.111337801854348,0.000237649926022997,9.29970947193792e-05,0.00611663155878083,0.0266153858951458,0.193627480242615,0.20321643898476,0.0127647483928317,0.00362011339739694,0.00642288327919457,0.301407686515307
SAMb8070b7937e7,0.0439935757797145,0.0336677784163336,0.0606043123440052,0.00782090432115403,0.107752632648653,0.000221749694008042,6.32704562733175e-05,0.00415563895726682,0.02651390525034,0.185248375748865,0.208977100925255,0.0122233822136249,0.00156039073631365,0.00516636659632798,0.302030615911865
SAMf2aae1443f67,0.0493713181819599,0.034291171262361,0.0547468711059759,0.0142175045898635,0.111705231191675,0.00333236671234215,2.96865330454006e-05,0.00644995328217815,0.023480221473589,0.199723403373792,0.216929006638118,0.0125610137520726,0.00141070134122406,0.00879523574481701,0.262956314816986
SAM2bba8cb35e48,0.0515622992621961,0.0264964919089745,0.0462553892346222,0.00666173296004819,0.109175040498548,8.00355824112357e-05,0.000960901126250999,0.0069360196239823,0.0187376183682606,0.171027253532641,0.20263739271891,0.0111001027237253,0.00949039103360694,0.0059934137722414,0.332885917653581
SAMcee0fa8c05b4,0.0536057399055739,0.0314650608975126,0.0558644688481008,0.00068803514209265,0.103944372751498,0.00227865338342913,0.000842178974891915,0.00841403597476132,0.0324482383230901,0.180383991481683,0.200697259468164,0.0124247930096876,0.0160302718128351,0.00641829043211048,0.294494609594569
SAM5c139c5c1c4f,0.00370526518838744,0.0206257190988172,0.0452383679327745,7.21363402275458e-10,0.0849025884322396,0.249723264819893,2.08563917139443e-05,0.0286622337254967,0.0263182436513862,0.187424895636577,0.146601609414139,0.0110945537294755,0.0123804640786229,0.00227497795958036,0.181026959219533
SAMc1251c7bfee2,0.03507223554899,0.0598502655367216,0.0583816894890353,0.00103198231450195,0.11088281930499,3.64086701524182e-05,0.000798425958978176,0.00562389125091256,0.0321419232445607,0.181540673618977,0.178124681302158,0.0129399304757885,0.0254970940387943,0.0094347853216106,0.288643193923829
SAM6780ed436b55,0.0638375973126667,0.0349808409895737,0.0489141970504412,2.48127016281687e-06,0.0836729698546605,0.0160332626931811,4.44053997409205e-05,0.0102047071956276,0.0378179063882529,0.225628129315048,0.157155813193119,0.0198777797592654,0.0190907389570276,0.00400878159376894,0.278730389027464
SAM85f0a3ac1c45,0.0566691962097435,0.0357105856251161,0.0675569200332436,0.0082210945299061,0.105022862880844,0.000193197807090236,0.000105505776508796,0.00322953262287142,0.021778955094365,0.186292338106141,0.206017832513361,0.0100465972365481,0.00614457950522936,0.00477490224629784,0.288235899812733
SAM9d2494119c05,0.0385407905494454,0.0228936065784944,0.0265418135229057,0.0487725006097813,0.332559925751785,1.80076111228179e-06,0.00157201486813678,0.000761830134484429,0.0127344289121623,0.132719857209175,0.119241862926788,0.0146265859433119,2.40456429308694e-05,0.0224355195829469,0.226573417006541
SAM9410b866974a,0.0503432492557032,0.0397184552998525,0.0671903563467751,0.0120712996664325,0.0986372140828931,3.41132272263968e-06,0.000177145703639463,0.00499267951032333,0.029303351984056,0.174321001923478,0.214111778007993,0.0100732277049651,0.00135997583845063,0.00678305825618025,0.290913795096535
SAM5d989c86255e,0.0469481822380477,0.0334595069761871,0.0474587938950349,0.00373426071468517,0.112264895335059,4.57341222210874e-05,0.000601959100440972,0.00892940659833036,0.025661094166218,0.192776397300852,0.197649384907644,0.0147592949370785,0.00838903926887049,0.005771248999923,0.301550801439407
SAM27299aed7681,0.0765097187293035,0.0308421278036186,0.0488935907939197,0.00523813197142628,0.120433983106155,0.00206688972477642,1.70277268370143e-05,0.00457334153303608,0.0236137542251232,0.181887908242192,0.212306329994931,0.0113494406683618,0.0037727323174062,0.00429156258122824,0.274203460581685
SAM49d48750e294,0.0501130002958622,0.0265938326420114,0.0421997938424382,0.0223448291888231,0.0954149962629245,7.56731440468338e-05,0.00048092682631999,0.00503580113303694,0.018685596302693,0.189683591582193,0.203971483200196,0.0126149746951629,0.00307960994626166,0.00825519608776656,0.321450694850264
SAMd43f8933066b,0.0603068637142265,0.0274317422145992,0.0665582151385827,0.00524842907178002,0.0967057488460187,3.10239915557851e-06,1.32353006882476e-05,0.00862930020283372,0.0314360217416096,0.215003326398381,0.178594575469755,0.012043625978514,0.0117107153651277,0.00885519906387494,0.277459899094853
SAM7aa01fc49a80,0.0480359764737016,0.0321354676002764,0.0522525729639097,0.00358586648182147,0.104706263474468,3.37944701827533e-05,0.000297932320760368,0.0095777768130665,0.0269644020391417,0.182911973803282,0.187221064956911,0.0136851254572315,0.0139047939734148,0.00931694410909354,0.315370045062739
SAM0257bbbbd388,0.0519046341016048,0.0377135777517758,0.0533537417396176,0.00530331848016283,0.105841280813752,0.00023085310681271,0.000127564951636862,0.00630397473147847,0.0285268870400264,0.177419333003035,0.198255683669049,0.0105047825181005,0.00660062528047268,0.00750597559001661,0.31040776722246
SAMc919aebc7fdd,0.046980607245415,0.0276494534559348,0.0587225921040952,0.00257325925917927,0.10132090781041,1.42111984575385e-05,1.10989967893426e-05,0.00824530649810688,0.0354627117317492,0.193956261520543,0.194935043764304,0.018357793534194,0.00826031719659238,0.00777826239103279,0.295732173293196
SAMa321770ac31c,0.105387868406698,0.0310025600257692,0.0592716041024418,0.00542478189299206,0.074942983656279,0.0185396398097427,4.90344985326815e-05,0.00795588368550774,0.013993629998573,0.228215369085045,0.127224275451395,0.0140983631698572,0.00773811011201499,0.00725374621542282,0.298902149889729
SAM3894ac3956a5,0.0448854934905028,0.0311400408870037,0.0551090334135883,0.0118585020941259,0.105419598702272,4.36290843234125e-05,0.000136109342963618,0.0058039968823772,0.0271578782878547,0.212254941714682,0.195845262903214,0.0151278643492782,0.00503798370358562,0.00612622355113991,0.284053441593089
SAM3779e979db6b,0.0453213550063161,0.0295898833760536,0.0525239530460927,0.00460729827225531,0.1060302717846,4.99524117298523e-05,0.000501538294312726,0.00689807568942381,0.023612871362134,0.207739713574777,0.183349379570507,0.0129636420034834,0.0147251562642062,0.00777235846262313,0.304314550881485
SAM1c0ecfb3eb63,0.0752199995130666,0.026218580933087,0.053080963525706,0.00935855893009947,0.104649475053483,0.0021387319380819,0.000180888410687096,0.00878504006513343,0.0268879952578378,0.245816751486808,0.171075007653429,0.0158153687449414,0.0109760528875338,0.00439146768902064,0.245405117911085
SAMbf91f27e7f9b,0.0353239036088865,0.0234339722368013,0.0534599733111823,0.000311234408537723,0.109129775075082,1.88441754030166e-05,0.00861065786948617,0.00833658968495748,0.0252142521597248,0.198701927419714,0.163439204546736,0.0118432042427088,0.03015096989948,0.00580830412428382,0.326217187237017
SAMbcb07ba81cee,0.102370486512477,0.0268183979766822,0.0406234748266675,1.6582902370789e-05,0.113552099636025,0.000183034663390426,1.33765846150489e-05,0.00914134117002118,0.0333237744547681,0.186883194235342,0.164524795912682,0.0146565687495732,0.0130619727184687,0.00427780723825475,0.290553092418661
SAM9aa6a095a9d6,0.0585853412238373,0.0310770556957326,0.0571980282893807,0.0122077551733965,0.10385825017744,0.000253077053368965,0.000125662398055917,0.00536521478963062,0.0290072367042143,0.191682945262469,0.191758057844603,0.0143715020757285,0.00897046878244437,0.00701410361514307,0.288525300914556
SAM957378bd907f,0.044706102798697,0.0348147154128127,0.0634095638494867,0.000638980427453237,0.127716495224194,1.94805335418131e-05,0.000115889922614232,0.00795164561491456,0.0262515370626254,0.171901995027601,0.187292696615996,0.024402539251744,0.0173963308520543,0.00816466910726175,0.285217358299002
SAMf82bbdc267c8,0.0529084378158184,0.0405636382984665,0.0682961129032176,0.00705957381286492,0.125802001005914,0.000285416138366908,4.55009974138098e-05,0.00586066428006848,0.0245331242753718,0.165683773750247,0.205727913947526,0.0129360586888233,0.0069421937496815,0.00694237566534042,0.276413214670879
SAM2624229effe8,0.0342721190980682,0.0205947500668727,0.0505181846837617,0.00431369657517658,0.10410035966724,8.10958968327442e-05,0.00247197548158204,0.00657063595451709,0.0232176563082607,0.281200129684829,0.157287336494312,0.0134505837122107,0.0195296921919217,0.0131527826824408,0.269239001501975
SAMd2492b2a31bb,0.0537695982449496,0.0238138804562586,0.0463430888427304,0.00670010338910375,0.111281483337369,0.000266371618951379,0.00136032301450426,0.00330015672057839,0.0263972910597887,0.181671706703267,0.224060045159253,0.0113224077921005,0.000424494172371273,0.00464964028104887,0.304639409207726
SAM670649e105b5,0.0431055209337843,0.0261693470197677,0.0461858412203903,0.0158829235413157,0.102260215292143,0.000234979582151415,0.000193269897461715,0.00465892593651677,0.0176804482757078,0.199824486832894,0.209304514170005,0.0203555685827901,0.00686560394581169,0.00529187496772265,0.301986479801539
SAM91c47b054ffb,0.0534057881421713,0.0338497820884435,0.0483662226540382,4.03177359153344e-05,0.103494893405564,0.000146737954691793,9.12500709049444e-05,0.0100111434199701,0.0278565336692813,0.184118197506917,0.205382787956957,0.0111864004401904,0.00472646393537639,0.00858640029570482,0.308737080723875
SAM491e341d5a82,0.057040496596721,0.0292435443265693,0.056159848513964,0.00124808865821,0.117827046007041,5.70876494325841e-05,0.00027233472484485,0.0030971054879767,0.0224115044827318,0.165847275106367,0.212246141736231,0.00760931914518524,0.00861339022570414,0.00414784913459595,0.314178968204426
SAM5fe7a81a39dd,0.0515388761377495,0.0318163037318441,0.046758794157989,0.000197145321366096,0.115348727856914,0.000113477780966085,0.000105124344578691,0.010247656836052,0.0229471922222047,0.18745975727855,0.202343743076252,0.0109404874245919,0.0151671217029981,0.00606050726602231,0.298955084861921
SAM29da928587ad,0.0506380889579341,0.0282569727495476,0.0460439857279204,0.0108896289414012,0.0992611784257258,0.000669329837976933,0.000783702009779868,0.0056295560389461,0.0275339228236042,0.190160068385853,0.222508202211229,0.0125774788305355,0.0160233006090502,0.00760124624148528,0.281423338209011
SAM0a0f2bac4b20,0.0606742411325978,0.0250483242965201,0.0523096496041835,0.00717702327561482,0.0942636213675498,1.83014017228274e-06,0.000245279901965825,0.00432736515851316,0.0252106648550345,0.192891628721146,0.183852795090721,0.0126665070191702,0.00688419548347287,0.00314101324338827,0.331305860709949
SAM8e469834acc1,0.0363068132781685,0.0278060213556672,0.062983605911937,0.00694037438943965,0.102747528536869,6.36892401763217e-05,0.000347358226056068,0.00592581733356504,0.0227706344666986,0.256071621509671,0.176483247795503,0.00985958194643975,0.0101855791823483,0.00797903837033854,0.273529088457123
SAM8e43e9caf307,0.0473314019370178,0.0388311094209483,0.0491887031519063,0.00937903507015312,0.106811934489958,4.23562250791226e-05,2.81596236871872e-05,0.0112980378005573,0.0230661456330848,0.186007725346667,0.21700646570825,0.0140272352440745,0.00292491999109961,0.00646490682779116,0.287591863529726
SAM99b1f6a9534e,0.0460109358135593,0.0354391990392895,0.0487815540240031,0.0132886701061356,0.101603703658782,1.53878969152174e-05,6.35411492857597e-05,0.0120720793759233,0.0232104296391,0.19317660917566,0.215408267521537,0.0127824525006717,0.00804507678758338,0.00578605610823133,0.284316037203323
SAM12502d970c10,0.055354564206121,0.0337695438112653,0.0534048077704157,0.00958609164619777,0.108166100458004,1.53234750722509e-05,3.97757388279674e-05,0.00540233804833092,0.0264161264248787,0.186257348174321,0.203464412691936,0.0118576931913545,0.00905304182424606,0.00684748555418883,0.290365346984841
SAM9681450bbc90,0.0598055399202367,0.0273618381623909,0.0684626826160035,0.00713616564935758,0.0948733084240415,8.50683341628543e-05,0.000133926581889008,0.00816081814200971,0.0249687209941976,0.182641851674549,0.194780441520753,0.0119020833681711,0.00737988167144319,0.00565210846773775,0.306655564473057
SAM7d7c54623618,0.0552819293210826,0.0291697553308669,0.0493098845007332,7.8514501817758e-06,0.116539535793812,0.00176461903254227,0.000141453403840255,0.0221511617637275,0.0189904537192507,0.153144798567783,0.211593745293122,0.0106083855934709,0.011944881023812,0.00680789768406034,0.312543647521714
SAM181b638b8248,0.0585301404750965,0.0266793749910645,0.0665828965893607,0.00185692943698488,0.0960577713896056,1.04112154006721e-05,0.000315313131819594,0.00206200185732729,0.0171548081376453,0.201340874405763,0.185580276466658,0.0182768811766305,0.0163800918471753,0.00431047282179288,0.304861756057675
SAMbfdffb97c446,0.054624061182392,0.0301522016111791,0.0538529910166309,0.00343245676620995,0.117079782317172,3.60603193770376e-05,0.000242261073856015,0.0172600088458251,0.0211038611428197,0.18318712045219,0.19732793882187,0.0135194282249127,0.00716321414858384,0.00802066137005968,0.292997952706921
SAM3b15b4c6311d,0.0889466479713698,0.0260154397739339,0.044453250359166,0.0051573420548305,0.109456552947071,0.0010298596511106,0.000181910975550229,0.00915984956619258,0.0267893446252995,0.210452750561079,0.224690914878353,0.0195041342341089,0.00203465704212698,0.00379959862244613,0.228327746737362
SAM00b9e5c52da9,0.054466601173224,0.0289082645584391,0.0441328785008201,0.00820353585061217,0.117676165888245,0.000773876916023698,3.34111426525734e-05,0.00906853864863171,0.0258811365573037,0.184426240390294,0.190085325566428,0.0197069002489641,0.00670474606077107,0.00655653297989027,0.3033758455177
SAM59b825252c0d,0.0476418403403509,0.0271091357366115,0.0479577350646347,0.00238154901536915,0.109182494934283,0.000291835155453915,5.67193554492031e-05,0.0173189262499586,0.0206389815699862,0.174947169294799,0.214527449049443,0.0216763724538336,0.00693329803034357,0.00617960737978161,0.303156886369702
SAM1c8b086175ca,0.0513464854409201,0.0222263630909666,0.0412073074283437,0.0139850829145614,0.100909391452206,2.93372501662204e-05,0.000935056408630423,0.00610044625745476,0.022238475045777,0.206946514640509,0.198077442449765,0.0101321909952201,0.0106012023857106,0.00563397207979572,0.309630732159973
SAMeaa477a5384b,0.054444010352642,0.0333627425650684,0.0690716804553357,0.000719558735224511,0.120780800788986,0.000156290403335148,6.88088397595465e-06,0.0088930263391464,0.0379095112004683,0.179355438417144,0.189112200776964,0.0174650360107041,0.0140760789867115,0.00884476403796294,0.265801980046331
SAM1dda30f1c5be,0.0463705543635246,0.0319156510150764,0.0413801255049653,0.0107502913030886,0.113277353377647,2.61764602094207e-05,0.000239881256956311,0.00569835654009226,0.0269227588467233,0.188430409629436,0.207589502143233,0.0157125388787885,0.00458668083951283,0.00606712161996674,0.301032598220779
SAM9eebdef2858a,0.0469926026873245,0.0337962615995358,0.0871918989331191,0.00497374009751466,0.0927700135530053,8.32773788095796e-06,2.30244192056886e-05,0.00588274112089074,0.0366316520467085,0.169321585999445,0.194146190345706,0.0116208193581456,0.00647297166292869,0.0141592182224986,0.296008952216091
SAM9daccafc18db,0.0428918780591927,0.0281051305639731,0.0372051054055011,0.00569297092371324,0.114277471209283,0.00112017522519379,0.000190521127431979,0.00923170176175849,0.024630028006188,0.191085763416572,0.213703221348305,0.0106574950687819,0.00776878608775971,0.00682092977021478,0.306618822026132
SAM2eb07dedf07f,0.0399572926062865,0.0287468678644332,0.0586993656951692,0.00609385736040058,0.114029463680974,7.03970604959027e-06,7.02806238677078e-05,0.00566674181738875,0.0217328303835367,0.199447825268795,0.163671361697824,0.0217341231790264,0.0125860442927815,0.00782457494743313,0.319732330876033
SAM25510f300d79,0.0706956795877432,0.0265108796124713,0.0444782761681278,0.0018093376995827,0.127698942356964,0.00352760672542511,0.000216410432678327,0.0121927006021162,0.0221898723663908,0.190818526714287,0.194868887468344,0.0161946533744474,0.0103216555000116,0.00417883685374958,0.274297734537662
SAMbda79f955628,0.0417210150468734,0.0343780060791778,0.0657294859492727,0.00233320245325964,0.119528548237686,1.34044998165669e-05,8.43277065973039e-05,0.00590664205020211,0.0265606465291066,0.192898706102592,0.192591758605934,0.0091191104819429,0.0171544942058222,0.00722486063802035,0.284755791413697
SAM9b9d48b0b02c,0.0463925666102894,0.038744552411523,0.0595992744282254,0.00488100701048149,0.114689893512545,0.00081687666931472,0.000379657697463978,0.015940757414758,0.0329627797436244,0.169425164266692,0.209149716323935,0.00992583852463451,0.0078377509011269,0.00607384527681888,0.283180319208568
SAMff41c4e8c08f,0.0394530223894419,0.0325122829239581,0.0478083231244582,0.00652335484321005,0.110206767238217,9.8014841629836e-05,0.000153994971716366,0.00776390961322681,0.031226724149108,0.20521815236537,0.186428232808873,0.0125482163638598,0.00983008718898154,0.0071246008036309,0.303104316374318
SAMc97f35a29d16,0.0725473197654767,0.0331947227691093,0.0446242157607525,0.0133598890942749,0.0972497444905342,0.000572489114443687,0.000431074898002258,0.00259116971366089,0.0183234267497975,0.182949129820308,0.218716335763861,0.0180929914049523,0.00325335889803264,0.00771356916625648,0.286380562590538
SAM187e056d6a2a,0.0601595928416698,0.0281810926520089,0.07084084316353,0.0203410919762745,0.0748976829842792,5.67999177642e-05,9.22316147760734e-05,0.000606954044587481,0.02073836718815,0.190750504681983,0.214823251114083,0.0124379370737037,0.00136809424255357,0.00587235769598643,0.29883319880865
SAMbc8dc3a7b54e,0.0620455061774062,0.0370455784978605,0.0516446593308836,0.0108262200329015,0.106282814733139,0.00019010867091755,0.000208181637257345,0.00757825015689574,0.0284472849104386,0.17630678374084,0.209316378983115,0.00996951109042657,0.0050461684841506,0.00568123639350277,0.289411317160265
SAM7b40007f4aa4,0.050937184972349,0.0343569013966131,0.0588942548409906,1.76952940445867e-05,0.10218002777929,0.0036972666436104,0.000477765942728411,0.00866764794405352,0.0280524035479522,0.194085971765432,0.194293448194028,0.0166421110236832,0.0110198909302255,0.00557860692402844,0.291098822800971
SAM568ce160abd9,0.0301034288334287,0.0219537359459319,0.0382069785026926,0.0048082309760969,0.1087079430835,5.38821770116648e-05,0.00770025180127598,0.00664216435195882,0.0231069846751246,0.28112068850673,0.143762088418953,0.0205876717039276,0.0161875576338745,0.0154204441564292,0.281637949233065
SAM14938611a2d3,0.0459815222755556,0.0342126800576422,0.0727888901030666,0.00842880548179813,0.107178758158233,9.73247479697525e-05,7.44947391125954e-05,0.00502306577748816,0.0355263127501389,0.166252919753314,0.191742595604164,0.0155439212055417,0.00381565231547871,0.00699674686640781,0.306336310164088
SAM1a87df750b9d,0.102410000363108,0.033119770846585,0.0361524090100946,0.00730060836720684,0.102948289553577,0.00345190854309065,3.68278368163859e-05,0.0154325418050222,0.0202107876114718,0.21703951986483,0.181996339659777,0.0244352315038011,0.00530066123683795,0.00258731265360412,0.247577791144177
SAMae02629a97f7,0.0552787002261588,0.0326949021121072,0.038689561010983,0.00855296955935364,0.0943874048411964,9.84903297352013e-05,0.000417320553621426,0.005177444132267,0.0236176533567332,0.184751245531053,0.223001607784151,0.0143162286719144,0.00323417835041184,0.00859427547117282,0.307188018069141
SAM47fc46c3d6be,0.0930079036429469,0.0264405320829154,0.0701024296733512,0.000523503605208818,0.093037409015261,4.10356655264719e-05,6.12294460659933e-05,0.00278507107935761,0.0466756465550262,0.172767129265503,0.163090610790728,0.012614768301428,0.0241678503137552,0.0119315337075896,0.282753346855336
SAM7829a341b9f3,0.0852048328851987,0.0270976204477582,0.0794590638493463,0.0191008866688122,0.0888398008388021,0.00669738535393263,5.30505982992276e-05,0.0108547191844497,0.0281624716075785,0.200486716082354,0.174070681254292,0.017231419407747,0.00316332773161918,0.00799277450639381,0.251585249583417
SAM0f956e757453,0.0504584974213924,0.039075128970914,0.0640033559928342,0.0124069914388082,0.0833516180137384,1.35071059516198e-05,0.00167135943113381,0.00203407125369746,0.0345045254412099,0.169732184405907,0.216937381087424,0.0120160448144537,0.0141352787191408,0.00632623074930514,0.293333825154089
